id,dokumentnummer,sitzungsnummer,titel,datum,sitzungsbemerkung,pdf_url,xml_url,vorgangsbezug_anzahl,pdf_hash,aktualisiert
5432,20/1,1,Protokoll der 1. Sitzung des 20. Deutschen Bundestages,2021-10-26,,https://dserver.bundestag.de/btp/20/20001.pdf,https://dserver.bundestag.de/btp/20/20001.xml,7,384ce6eccb31b172f493d98ea03bef4c,2021-10-27T10:52:04+02:00
5434,20/2,2,Protokoll der 2. Sitzung des 20. Deutschen Bundestages,2021-11-11,,https://dserver.bundestag.de/btp/20/20002.pdf,https://dserver.bundestag.de/btp/20/20002.xml,19,2379803f7ff722169126fe92b953801c,2021-11-12T08:52:02+01:00
5435,20/3,3,Protokoll der 3. Sitzung des 20. Deutschen Bundestages,2021-11-18,,https://dserver.bundestag.de/btp/20/20003.pdf,https://dserver.bundestag.de/btp/20/20003.xml,16,0394d491d5315af7912f9cb74a283355,2021-11-19T08:32:03+01:00
5443,20/4,4,Protokoll der 4. Sitzung des 20. Deutschen Bundestages,2021-12-07,Sondersitzung,https://dserver.bundestag.de/btp/20/20004.pdf,https://dserver.bundestag.de/btp/20/20004.xml,5,6fd967c133bac981c166801d44cb5e15,2025-01-09T15:20:38+01:00
5444,20/5,5,Protokoll der 5. Sitzung des 20. Deutschen Bundestages,2021-12-08,,https://dserver.bundestag.de/btp/20/20005.pdf,https://dserver.bundestag.de/btp/20/20005.xml,2,16e6ae3b09c390835d6732a20227102b,2021-12-09T08:32:02+01:00
5445,20/6,6,Protokoll der 6. Sitzung des 20. Deutschen Bundestages,2021-12-09,,https://dserver.bundestag.de/btp/20/20006.pdf,https://dserver.bundestag.de/btp/20/20006.xml,21,3f87e5fd15007aea034f716c2fbbe46d,2021-12-10T08:12:02+01:00
5446,20/7,7,Protokoll der 7. Sitzung des 20. Deutschen Bundestages,2021-12-10,,https://dserver.bundestag.de/btp/20/20007.pdf,https://dserver.bundestag.de/btp/20/20007.xml,144,1b6568b1ed7a986f956fab61082c4a45,2021-12-13T08:52:03+01:00
5448,20/8,8,Protokoll der 8. Sitzung des 20. Deutschen Bundestages,2021-12-15,,https://dserver.bundestag.de/btp/20/20008.pdf,https://dserver.bundestag.de/btp/20/20008.xml,2,4e64eac14c8f1d0356815a030fa2102f,2021-12-16T08:42:02+01:00
5449,20/9,9,Protokoll der 9. Sitzung des 20. Deutschen Bundestages,2021-12-16,,https://dserver.bundestag.de/btp/20/20009.pdf,https://dserver.bundestag.de/btp/20/20009.xml,26,95eeafdb2e6116c2b378c89b8fed77f8,2021-12-17T08:32:04+01:00
5451,20/10,10,Protokoll der 10. Sitzung des 20. Deutschen Bundestages,2022-01-12,,https://dserver.bundestag.de/btp/20/20010.pdf,https://dserver.bundestag.de/btp/20/20010.xml,9,fabe6f4756cb2494b2142a249ae2b77d,2022-01-13T08:52:04+01:00
5452,20/11,11,Protokoll der 11. Sitzung des 20. Deutschen Bundestages,2022-01-13,,https://dserver.bundestag.de/btp/20/20011.pdf,https://dserver.bundestag.de/btp/20/20011.xml,13,25a7b051f389db53e40dca02cbbfd69c,2022-01-14T08:52:04+01:00
5453,20/12,12,Protokoll der 12. Sitzung des 20. Deutschen Bundestages,2022-01-14,,https://dserver.bundestag.de/btp/20/20012.pdf,https://dserver.bundestag.de/btp/20/20012.xml,12,934e26caebf385388fcc225bd43ceef6,2022-01-17T08:32:03+01:00
5455,20/13,13,Protokoll der 13. Sitzung des 20. Deutschen Bundestages,2022-01-26,,https://dserver.bundestag.de/btp/20/20013.pdf,https://dserver.bundestag.de/btp/20/20013.xml,42,68d0c8149529c4f6b7a8b7095dec58ac,2022-01-27T08:42:03+01:00
5456,20/14,14,Protokoll der 14. Sitzung des 20. Deutschen Bundestages,2022-01-27,,https://dserver.bundestag.de/btp/20/20014.pdf,https://dserver.bundestag.de/btp/20/20014.xml,43,2245226eb676b73e4d860a115a5a37ed,2022-01-28T08:32:03+01:00
5457,20/15,15,Protokoll der 15. Sitzung des 20. Deutschen Bundestages,2022-01-28,,https://dserver.bundestag.de/btp/20/20015.pdf,https://dserver.bundestag.de/btp/20/20015.xml,13,4b5ed18e3bbe9fd96dd84d1e03d4721a,2022-01-31T07:42:02+01:00
5467,20/16,16,Protokoll der 16. Sitzung des 20. Deutschen Bundestages,2022-02-16,,https://dserver.bundestag.de/btp/20/20016.pdf,https://dserver.bundestag.de/btp/20/20016.xml,60,e0917cf0b5f1c0ca6f5d7e614437cb3f,2022-02-17T08:32:03+01:00
5468,20/17,17,Protokoll der 17. Sitzung des 20. Deutschen Bundestages,2022-02-17,,https://dserver.bundestag.de/btp/20/20017.pdf,https://dserver.bundestag.de/btp/20/20017.xml,53,5c3a3dd7f8aee6afaab2a54651165a02,2022-08-09T14:41:42+02:00
5469,20/18,18,Protokoll der 18. Sitzung des 20. Deutschen Bundestages,2022-02-18,,https://dserver.bundestag.de/btp/20/20018.pdf,https://dserver.bundestag.de/btp/20/20018.xml,18,6f198e614ed7cb345e84eaed9b167f5d,2022-02-21T08:32:03+01:00
5470,20/19,19,Protokoll der 19. Sitzung des 20. Deutschen Bundestages,2022-02-27,Sondersitzung,https://dserver.bundestag.de/btp/20/20019.pdf,https://dserver.bundestag.de/btp/20/20019.xml,9,8ada5e026fe698c61692ba0672c839e7,2023-07-06T09:33:45+02:00
5472,20/20,20,Protokoll der 20. Sitzung des 20. Deutschen Bundestages,2022-03-16,,https://dserver.bundestag.de/btp/20/20020.pdf,https://dserver.bundestag.de/btp/20/20020.xml,56,979d302e8a2fa54e25e4f75bc37544ac,2023-01-17T16:14:57+01:00
5473,20/21,21,Protokoll der 21. Sitzung des 20. Deutschen Bundestages,2022-03-17,,https://dserver.bundestag.de/btp/20/20021.pdf,https://dserver.bundestag.de/btp/20/20021.xml,66,4a7c2a636a4b3f2843abfb1b00a9d550,2022-03-18T09:12:03+01:00
5474,20/22,22,Protokoll der 22. Sitzung des 20. Deutschen Bundestages,2022-03-18,,https://dserver.bundestag.de/btp/20/20022.pdf,https://dserver.bundestag.de/btp/20/20022.xml,40,2ada3aadc9483e71145353b8c0c2229a,2022-03-21T08:52:03+01:00
5476,20/23,23,Protokoll der 23. Sitzung des 20. Deutschen Bundestages,2022-03-22,,https://dserver.bundestag.de/btp/20/20023.pdf,https://dserver.bundestag.de/btp/20/20023.xml,3,4c5b5a97d40f50f44adc006e44da4b34,2022-03-23T08:22:03+01:00
5477,20/24,24,Protokoll der 24. Sitzung des 20. Deutschen Bundestages,2022-03-23,,https://dserver.bundestag.de/btp/20/20024.pdf,https://dserver.bundestag.de/btp/20/20024.xml,2,baf57f6f351e542e3cf3842fbae7a859,2022-03-24T08:02:04+01:00
5478,20/25,25,Protokoll der 25. Sitzung des 20. Deutschen Bundestages,2022-03-24,,https://dserver.bundestag.de/btp/20/20025.pdf,https://dserver.bundestag.de/btp/20/20025.xml,24,0639a2ed23cc0ec1903dede16a19bf13,2022-03-25T09:12:04+01:00
5479,20/26,26,Protokoll der 26. Sitzung des 20. Deutschen Bundestages,2022-03-25,,https://dserver.bundestag.de/btp/20/20026.pdf,https://dserver.bundestag.de/btp/20/20026.xml,13,305cb0e66321f3f81aa5a9c8e36ad271,2022-03-28T09:02:04+02:00
5480,20/27,27,Protokoll der 27. Sitzung des 20. Deutschen Bundestages,2022-04-06,,https://dserver.bundestag.de/btp/20/20027.pdf,https://dserver.bundestag.de/btp/20/20027.xml,62,808fd9db99d1d33399951308d893b3ba,2022-04-07T08:32:04+02:00
5481,20/28,28,Protokoll der 28. Sitzung des 20. Deutschen Bundestages,2022-04-07,,https://dserver.bundestag.de/btp/20/20028.pdf,https://dserver.bundestag.de/btp/20/20028.xml,75,786ebf5faaa371524b3a5bfa4907b441,2022-04-08T08:22:02+02:00
5482,20/29,29,Protokoll der 29. Sitzung des 20. Deutschen Bundestages,2022-04-08,,https://dserver.bundestag.de/btp/20/20029.pdf,https://dserver.bundestag.de/btp/20/20029.xml,27,ba563948f044b2d9dddc0ccf05728d74,2022-04-11T08:42:03+02:00
5484,20/30,30,Protokoll der 30. Sitzung des 20. Deutschen Bundestages,2022-04-27,,https://dserver.bundestag.de/btp/20/20030.pdf,https://dserver.bundestag.de/btp/20/20030.xml,69,9dfe03d914c07cf58b4887a8b624fc12,2022-04-28T09:22:03+02:00
5485,20/31,31,Protokoll der 31. Sitzung des 20. Deutschen Bundestages,2022-04-28,,https://dserver.bundestag.de/btp/20/20031.pdf,https://dserver.bundestag.de/btp/20/20031.xml,37,e57ac3c4cf8ddaa2f2d51ba87eaffb29,2022-04-29T08:22:03+02:00
5486,20/32,32,Protokoll der 32. Sitzung des 20. Deutschen Bundestages,2022-04-29,,https://dserver.bundestag.de/btp/20/20032.pdf,https://dserver.bundestag.de/btp/20/20032.xml,54,412b67e8598306cf3cb3d39f5d4da859,2022-05-02T08:22:03+02:00
5487,20/33,33,Protokoll der 33. Sitzung des 20. Deutschen Bundestages,2022-05-11,,https://dserver.bundestag.de/btp/20/20033.pdf,https://dserver.bundestag.de/btp/20/20033.xml,65,53d18197a3e9b910566e1de9c895e988,2022-05-12T08:32:03+02:00
